5.5844, -0.172272, -0.281738, -0.475525, -0.443359, -0.295349, -0.341919, -0.406403, -0.287384, -0.201843, -0.368713, -0.499847, -0.348877, -0.242126, -0.33905, -0.445892, -0.461823, -0.371246, -0.338379, -0.389618, -0.36142, -0.377045, -0.373871, -0.25119, -0.307465, -0.398987, -0.293488, -0.254425, -0.252777, -0.212463, -0.251831, -0.245728, -0.245911, -0.306, -0.21463, -0.145966, -0.298157, -0.38269, -0.282135, -0.223938, -0.235687, -0.171967, -0.0609436, 0.0270386, 0.018158, -0.136414, -0.129272, 0.0896912, 0.0770874, -0.0423584, 0.0118103, 0.0603333, 0.158936, 0.262939, 0.193695, 0.171753, 0.149445, 0.0645447, 0.153015, 0.193939, 0.111938, 0.178192, 0.279327, 0.369019, 0.434174, 0.337952, 0.302246, 0.384399, 0.416748, 0.459686, 0.454742, 0.448273, 0.546356, 0.491425, 0.354553, 0.420349, 0.51828, 0.536163, 0.488068, 0.350433, 0.321259, 0.430756, 0.537079, 0.643188, 0.623871, 0.522339, 0.569611, 0.569916, 0.457001, 0.512085, 0.642853, 0.733612, 0.797028, 0.666962, 0.547821, 0.667053, 0.742035, 0.731903, 0.717377, 0.603668, 0.55307, 0.538757, 0.44162, 0.531311, 0.706512, 0.666595, 0.620941, 0.658997, 0.578064, 0.424255, 0.392059, 0.478271, 0.503052, 0.412933, 0.310333, 0.257111, 0.257782, 0.273041, 0.277222, 0.229095, 0.0896606, 0.0211487, 0.0806885, 0.0370483, -0.0945435, -0.082489, 0.00436401, -0.0497742, -0.192657, -0.236298, -0.216248, -0.263794, -0.332153, -0.310516, -0.208862, -0.199615, -0.361786, -0.449677, -0.376373, -0.418884, -0.537018, -0.431091, -0.30365, -0.492676, -0.714539, -0.651459, -0.515961, -0.447632, -0.448303, -0.610321, -0.667114, -0.456116, -0.390778, -0.580658, -0.706207, -0.601288, -0.370178, -0.302704, -0.378174, -0.443329, -0.609009, -0.677216, -0.56839, -0.644409, -0.768494, -0.734833, -0.700531, -0.615387, -0.537506, -0.565033, -0.520569, -0.455383, -0.515045, -0.621552, -0.672119, -0.630493, -0.580017, -0.553772, -0.519226, -0.564545, -0.591766, -0.471741, -0.443665, -0.56015, -0.604034, -0.627686, -0.656555, -0.5961, -0.552979, -0.516022, -0.393646, -0.358307, -0.450897, -0.483643, -0.506195, -0.629578, -0.697906, -0.640961, -0.570648, -0.503235, -0.482239, -0.486145, -0.402344, -0.345947, -0.343903, -0.340515, -0.390747, -0.339417, -0.28244, -0.409302, -0.416382, -0.321899, -0.279785, -0.157745, -0.183289, -0.349396, -0.340424, -0.263, -0.163177, -0.0505066, -0.0891724, -0.169769, -0.106293, 0.057251, 0.0988159, 0.0100708, 0.0345764, 0.166718, 0.303986, 0.280396, 0.0343628, 0.0488892, 0.336609, 0.371399, 0.24939, 0.16095, 0.14032, 0.312561, 0.460815, 0.458496, 0.34964, 0.162781, 0.238678, 0.456726, 0.42215, 0.389954, 0.455597, 0.52243, 0.612457, 0.500122, 0.381836, 0.491821, 0.489777, 0.344635, 0.224121, 0.302795, 0.615295, 0.652405, 0.498108, 0.526764, 0.425079, 0.329956, 0.432404, 0.423187, 0.514709, 0.754486, 0.725494, 0.490692, 0.327545, 0.367859, 0.471649, 0.39032, 0.357239, 0.544708, 0.633545, 0.567657, 0.482361, 0.31073, 0.252014, 0.462891, 0.58548, 0.532135, 0.559479, 0.628784, 0.564056, 0.322845, 0.167999, 0.260956, 0.265472, 0.191803, 0.278625, 0.281708, 0.206421, 0.296204, 0.333282, 0.149872, 0.0287476, 0.18045, 0.378876, 0.386688, 0.30426, 0.206085, 0.055542, -0.00350952, 0.103668, 0.168304, 0.180969, 0.250244, 0.174835, 0.0504456, 0.105743, 0.0658569, 0.00561523, 0.147949, 0.162598, 0.100616, 0.129272, -0.0360413, -0.134064, 0.178802, 0.352051, 0.088623, -0.132416, -0.179626, -0.190002, -0.0675659, -0.00265503, -0.0974121, -0.0740662, -0.0519104, -0.126099, -0.08255, -0.105499, -0.280212, -0.296631, -0.216614, -0.275726, -0.312622, -0.223572, -0.289093, -0.486725, -0.410034, -0.190948, -0.292664, -0.540192, -0.470551, -0.216614, -0.240967, -0.48172, -0.532562, -0.490143, -0.547852, -0.421387, -0.223053, -0.290344, -0.297485, -0.219147, -0.350983, -0.417023, -0.391754, -0.41333, -0.298676, -0.258942, -0.392609, -0.429169, -0.460876, -0.539948, -0.508423, -0.369385, -0.215576, -0.249695, -0.500336, -0.576324, -0.394958, -0.372437, -0.436829, -0.332397, -0.33371, -0.366364, -0.331451, -0.522919, -0.522675, -0.265045, -0.42392, -0.623962, -0.488495, -0.524109, -0.63559, -0.450989, -0.251617, -0.277985, -0.311462, -0.263184, -0.264709, -0.313202, -0.357147, -0.272522, -0.17807, -0.32843, -0.329834, -0.121155, -0.193878, -0.344574, -0.404205, -0.398499, -0.135406, 0.0454102, 0.00299072, 0.0140686, -0.0338745, -0.0747681, -0.0439758, -0.0566406, 0.0869446, 0.178589, -0.0367432, -0.0962524, 0.06604, 0.111603, 0.121399, 0.131989, 0.171265, 0.3591, 0.416901, 0.243652, 0.233521, 0.453064, 0.474548, 0.109528, -0.15979, -0.00375366, 0.210144, 0.255096, 0.204163, 0.193604, 0.369568, 0.404785, 0.166962, 0.14267, 0.353546, 0.471283, 0.495422, 0.519348, 0.560516, 0.570038, 0.547089, 0.570923, 0.670624, 0.725647, 0.56366, 0.431732, 0.559418, 0.512421, 0.28894, 0.457458, 0.691467, 0.548523, 0.529327, 0.64856, 0.489044, 0.426514, 0.57608, 0.588928, 0.650452, 0.815155, 0.784515, 0.614349, 0.585419, 0.59671, 0.387848, 0.391388, 0.744751, 0.817078, 0.821899, 0.94754, 0.732697, 0.595673, 0.801361, 0.83316, 0.737183, 0.785797, 0.875061, 0.841492, 0.769928, 0.79483, 0.784943, 0.762054, 0.807953, 0.810303, 0.746918, 0.540009, 0.346649, 0.543304, 0.873749, 0.866486, 0.65448, 0.536591, 0.510529, 0.623993, 0.776825, 0.57373, 0.40036, 0.700378, 0.788422, 0.51474, 0.49826, 0.639587, 0.621155, 0.53598, 0.5495, 0.51416, 0.270172, 0.207062, 0.397644, 0.379181, 0.21875, 0.164764, 0.170288, 0.216797, 0.22052, 0.118561, 0.0462341, 0.113281, 0.197113, 0.0527649, -0.170349, -0.0924988, 0.0711975, -0.0106506, -0.108612, -0.0910034, -0.0645447, -0.0610046, -0.130096, -0.138336, -0.0580139, -0.101288, -0.18338, -0.232758, -0.280365, -0.243378, -0.293793, -0.481262, -0.459229, -0.195801, -0.169678, -0.490173, -0.535278, -0.235962, -0.154694, -0.213104, -0.254089, -0.39743, -0.443512, -0.388947, -0.446655, -0.471863, -0.332458, -0.314575, -0.548676, -0.58017, -0.303986, -0.23175, -0.371338, -0.305664, -0.171509, -0.319305, -0.462708, -0.352509, -0.275848, -0.233948, -0.196869, -0.254547, -0.188446, -0.136902, -0.250641, -0.299377, -0.302216, -0.302734, -0.421112, -0.553925, -0.31897, -0.158264, -0.289612, -0.211456, -0.121887, -0.227814, -0.251892, -0.1745, -0.13678, -0.210358, -0.165314, 0.0617371, 0.0610352, -0.0770569, -0.0113831, 0.0584412, 0.0437012, 0.147614, 0.284363, 0.333466, 0.35733, 0.29425, 0.216125, 0.245453, 0.246002, 0.310699, 0.473022, 0.464752, 0.352081, 0.304291, 0.384399, 0.496033, 0.391083, 0.359283, 0.584991, 0.621918, 0.465363, 0.410248, 0.511871, 0.717285, 0.731476, 0.551544, 0.559692, 0.651184, 0.631805, 0.670135, 0.639343, 0.464661, 0.45993, 0.498322, 0.383148, 0.434784, 0.69458, 0.794556, 0.567261, 0.281647, 0.268738, 0.290253, 0.109833, 0.0889587, 0.309174, 0.334808, 0.178589, 0.147003, 0.0327148, -0.139435, 0.00765991, 0.105499, -0.0250244, 0.02948, 0.071228, -0.0218811, 0.0585938, 0.189453, 0.0877991, -0.135315, -0.0503845, 0.231873, 0.153656, -0.0899658, -0.105835, -0.0444641, -0.115326, -0.250336, -0.182373, -0.0513916, -0.103607, -0.10556, -0.0353699, -0.0785522, -0.215271, -0.331635, -0.297546, -0.215942, -0.214264, -0.254272, -0.209503, -0.00582886, -0.0116577, -0.279572, -0.26828, -0.0236816, -0.00012207, -0.192169, -0.247986, -0.170258, -0.211182, -0.111328, 0.128845, 0.0792847, -0.113159, -0.213165, -0.201843, -0.195831, -0.335663, -0.312592, -0.183899, -0.298676, -0.404266, -0.35965, -0.307648, -0.360687, -0.47876, -0.381195, -0.285034, -0.455048, -0.504456, -0.393707, -0.400635, -0.395142, -0.363708, -0.463531, -0.516052, -0.522003, -0.666016, -0.6521, -0.497711, -0.602814, -0.705048, -0.604218, -0.597626, -0.713196, -0.758545, -0.708801, -0.735596, -0.792145, -0.733063, -0.751434, -0.82959, -0.800385, -0.810944, -0.874329, -0.821991, -0.720306, -0.788757, -0.900604, -0.84317, -0.77655, -0.777069, -0.790955, -0.843079, -0.808075, -0.78891, -0.859344, -0.827515, -0.785065, -0.836823, -0.869293, -0.819611, -0.762482, -0.783722, -0.843384, -0.902618, -0.82074, -0.652588, -0.687531, -0.760406, -0.754883, -0.729156, -0.620728, -0.638794, -0.673706, -0.567078, -0.552185, -0.486633, -0.408661, -0.540588, -0.657806, -0.602386, -0.433777, -0.419586, -0.526703, -0.423767, -0.320251, -0.288452, -0.250549, -0.401184, -0.475159, -0.313507, -0.245697, -0.306885, -0.31601, -0.293335, -0.260773, -0.114716, -0.115631, -0.334534, -0.302582, -0.175812, -0.166138, -0.119232, -0.190857, -0.131897, 0.107422, 0.0632019, -0.0159607, -0.020752, -0.210571, -0.256836, -0.00531006, 0.128815, 0.0420227, 0.115967, 0.299652, 0.185699, -0.00491333, 0.0603027, 0.147675, 0.07901, 0.12323, 0.283142, 0.141266, 0.0404358, 0.388824, 0.491302, 0.227142, 0.230865, 0.342438, 0.382019, 0.562683, 0.599884, 0.34729, 0.248413, 0.354401, 0.408234, 0.450714, 0.499054, 0.465851, 0.332825, 0.294373, 0.369751, 0.172424, 0.0358887, 0.332428, 0.454681, 0.372559, 0.413239, 0.387878, 0.285095, 0.138702, 0.136414, 0.346771, 0.394409, 0.337799, 0.282806, 0.172424, 0.211243, 0.333771, 0.34729, 0.294678, 0.328705, 0.38501, 0.241608, 0.164764, 0.324005, 0.447296, 0.46701, 0.382263, 0.29129, 0.339722, 0.440155, 0.444489, 0.361328, 0.426086, 0.477051, 0.335663, 0.40152, 0.5448, 0.510986, 0.533112, 0.531921, 0.486359, 0.501221, 0.495056, 0.391937, 0.213074, 0.317413, 0.590759, 0.492493, 0.326294, 0.416656, 0.51889, 0.567139, 0.512024, 0.314056, 0.226776, 0.301819, 0.333832, 0.445984, 0.588623, 0.424805, 0.261749, 0.303345, 0.206116, 0.0261536, -0.00216675, 0.136169, 0.212036, 0.12149, 0.125702, 0.102142, -0.00338745, 0.0907288, 0.203125, 0.147064, -0.0108337, -0.0780334, 0.065033, 0.124481, 0.118408, 0.227386, 0.244019, 0.10376, -0.0796204, -0.114258, 0.0411682, 0.0897217, -0.0497437, -0.0990295, 0.0217896, -0.0359802, -0.195679, -0.13623, -0.193909, -0.322784, -0.245422, -0.244476, -0.277527, -0.274719, -0.313995, -0.344879, -0.444, -0.430328, -0.333344, -0.303284, -0.171478, -0.205322, -0.438599, -0.492188, -0.350983, -0.164917, -0.257172, -0.434906, -0.241913, -0.065033, -0.109619, -0.144958, -0.16095, -0.0926514, 0.00704956, -0.0376587, -0.168121, -0.167358, -0.0415955, 0.0431213, 0.0895081, 0.0168152, -0.0691833, 0.00561523, -0.0458069, -0.158203, -0.118225, -0.0939941, -0.0212097, 0.0747986, 0.0747986, 0.0739136, 0.0543518, 0.0630188, 0.136322, 0.178864, 0.139984, 0.00271606, -0.043335, 0.130096, 0.250671, 0.137909, 0.10321, 0.287872, 0.326202, 0.241455, 0.230103, 0.150696, 0.107483, 0.100708, 0.0462036, 0.14978, 0.290802, 0.310852, 0.238892, 0.109924, 0.158173, 0.288025, 0.240234, 0.153473, 0.151123, 0.223999, 0.261871, 0.154907, 0.0464783, 0.0488281, 0.0856323, 0.106781, 0.109741, 0.0555725, 0.0383301, 0.169617, 0.254425, 0.218048, 0.156311, 0.0271606, 0.0334778, 0.254883, 0.299347, 0.156677, 0.150818, 0.185486, 0.110291, 0.0802917, 0.123169, 0.168396, 0.155212, 0.00900269, -0.0381775, 0.0502625, 0.0266418, 0.0370789, 0.0759888, 0.0132141, 0.00628662, -0.00469971, -0.00442505, 0.0773926, 0.0725098, 0.0307617, 0.0281372, 0.0747986, 0.150177, 0.107788, 0.0848999, 0.179626, 0.189423, 0.10965, 0.08078, 0.120239, 0.115997, 0.0516357, 0.0446777, 0.0667725, 0.048584, 0.0313416, 0.032196, -0.033844, -0.141052, -0.147369, -0.111938, -0.0140991, 0.166626, 0.150635, 0.0127869, -0.00976562, -0.0220947, -0.0309143, -0.0265198, -0.0711975, -0.0591431, 0.061615, 0.162567, 0.124207, -0.00762939, -0.0857544, -0.0648193, -0.0829468, -0.134521, -0.065979, -0.0544739, -0.141296, -0.154297, -0.201996, -0.163452, -0.0578918, -0.141754, -0.172455, -0.155548, -0.250214, -0.358063, -0.532623, -0.514893, -0.270599, -0.231537, -0.373779, -0.525818, -0.502258, -0.342163, -0.415741, -0.50885, -0.381134, -0.309875, -0.368744, -0.426971, -0.428864, -0.388611, -0.316772, -0.27298, -0.302948, -0.354401, -0.467712, -0.494751, -0.351776, -0.302856, -0.305023, -0.302612, -0.33493, -0.317261, -0.401581, -0.452423, -0.30368, -0.241882, -0.302002, -0.377106, -0.345062, -0.218872, -0.269409, -0.302216, -0.20047, -0.242188, -0.288391, -0.174377, -0.0664368, -0.0906372, -0.140442, -0.0891724, -0.0966797, -0.174347, -0.112091, 0.0358887, 0.0742493, -0.0314941, -0.100098, -0.064209, -0.0359497, -0.0104675, -0.0209351, -0.0532227, 0.0197754, 0.114227, 0.103607, 0.0306702, -0.0240784, -0.0706787, -0.117554, -0.0892944, -0.0127258, 0.0396729, 0.0553589, 0.0535583, 0.0651855, 0.0241394, -0.0253906, 0.00802612, 0.0436096, 0.0971069, 0.137268, 0.0730286, 0.0418396, 0.0930481, 0.120117, 0.132507, 0.216797, 0.305908, 0.253784, 0.139221, 0.041748, 0.0335083, 0.206696, 0.30069, 0.221924, 0.161133, 0.0952454, 0.107452, 0.194153, 0.193695, 0.224396, 0.250519, 0.143829, 0.0680542, 0.117096, 0.203613, 0.187347, 0.086853, 0.082489, 0.14035, 0.147827, 0.135986, 0.191895, 0.314056, 0.294403, 0.164276, 0.15921, 0.145447, 0.148224, 0.328827, 0.334747, 0.144775, 0.150177, 0.238708, 0.284454, 0.354248, 0.339783, 0.311737, 0.377411, 0.352051, 0.216095, 0.262482, 0.435699, 0.369598, 0.223267, 0.259949, 0.32373, 0.391357, 0.402985, 0.297821, 0.320801, 0.395294, 0.332825, 0.269104, 0.275146, 0.333374, 0.359619, 0.318298, 0.327179, 0.371918, 0.378235, 0.320465, 0.257751, 0.289551, 0.301239, 0.255554, 0.260437, 0.240295, 0.190277, 0.199493, 0.210114, 0.194092, 0.194458, 0.204742, 0.205475, 0.173096, 0.14209, 0.22226, 0.315918, 0.242462, 0.126709, 0.104767, 0.151398, 0.233337, 0.254639, 0.219879, 0.216919, 0.249359, 0.269348, 0.203003, 0.174347, 0.249756, 0.197754, 0.0828552, 0.142792, 0.28183, 0.339386, 0.317413, 0.238403, 0.0850525, 0.0518188, 0.24527, 0.257629, -0.00604248, -0.0964661, 0.0684814, 0.180756, 0.109497, 0.0362549, 0.078064, 0.134735, 0.162598, 0.136658, 0.0870361, 0.0556641, -0.0170593, -0.0316162, 0.0114136, -0.0057373, 0.0259094, 0.0350647, -0.0849609, -0.138977, -0.0549927, 0.0745239, 0.132141, 0.0591125, -0.0405579, -0.0910339, -0.0866699, -0.074585, -0.0778503, -0.00949097, 0.0736694, 0.0607605, 0.0404663, 0.0811768, 0.0944824, 0.0403442, 0.013916, 0.0227966, 0.0125427, 0.0264587, 0.0354919, 0.0323792, 0.0884399, 0.141479, 0.131561, 0.0623779, 0.0199585, 0.097168, 0.149994, 0.15741, 0.216278, 0.206726, 0.167725, 0.173828, 0.149658, 0.165283, 0.176392, 0.116547, 0.130646, 0.228149, 0.320709, 0.326111, 0.223419, 0.14386, 0.117615, 0.114227, 0.0916138, -0.0117188, -0.0181274, 0.131256, 0.184265, 0.135437, 0.172272, 0.237915, 0.174774, 0.0620728, 0.0509033, 0.0824585, 0.120361, 0.19223, 0.171021, 0.0726624, 0.122833, 0.231934, 0.164398, 0.0841675, 0.117493, 0.0902405, 0.058197, 0.133911, 0.193237, 0.194824, 0.174927, 0.103668, 0.0105591, 0.037262, 0.175293, 0.215057, 0.153107, 0.12439, 0.170624, 0.251587, 0.23584, 0.208588, 0.265839, 0.246704, 0.185211, 0.153412, 0.156281, 0.239197, 0.254333, 0.235107, 0.323578, 0.393066, 0.354919, 0.250488, 0.249176, 0.31781, 0.24762, 0.245239, 0.352173, 0.34787, 0.323761, 0.324036, 0.366638, 0.419952, 0.33725, 0.250275, 0.234985, 0.224182, 0.194763, 0.103149, 0.0916443, 0.165558, 0.157196, 0.145691, 0.173981, 0.156189, 0.0508118, -0.040863, 0.044342, 0.151978, 0.0863953, -0.0670471, -0.181335, -0.156097, -0.0519714, -0.04245, -0.0869446, -0.0861816, -0.121857, -0.233765, -0.309296, -0.304413, -0.230682, -0.175293, -0.294556, -0.412354, -0.31604, -0.228577, -0.317627, -0.449524, -0.511993, -0.533783, -0.545166, -0.530914, -0.504608, -0.42511, -0.382263, -0.534088, -0.672791, -0.651611, -0.588043, -0.514343, -0.500214, -0.529144, -0.502289, -0.490845, -0.554962, -0.671051, -0.703583, -0.592621, -0.521301, -0.526886, -0.55835, -0.622284, -0.612396, -0.53952, -0.509094, -0.496002, -0.488342, -0.547241, -0.677032, -0.749329, -0.698273, -0.656494, -0.70224, -0.726288, -0.641174, -0.562012, -0.579895, -0.586029, -0.555298, -0.527191, -0.467041, -0.447815, -0.491089, -0.461365, -0.375031, -0.34613, -0.369324, -0.407898, -0.423828, -0.374115, -0.316498, -0.331604, -0.381042, -0.375305, -0.312592, -0.303162, -0.390137, -0.427826, -0.334991, -0.286835, -0.374329, -0.396271, -0.299774, -0.278076, -0.339417, -0.373566, -0.374268, -0.3396, -0.285889, -0.279236, -0.302582, -0.261902, -0.219025, -0.269226, -0.284271, -0.232025, -0.206207, -0.188629, -0.227997, -0.299896, -0.292938, -0.266754, -0.251648, -0.242798, -0.244812, -0.208099, -0.193878, -0.224304, -0.206604, -0.157074, -0.178192, -0.268097, -0.275757, -0.205933, -0.203033, -0.245178, -0.290985
